figure_category,figure_label,figure_description,cohort,endpoint,panel,score_type,mouse_treatment,n_samples,mean,median,sd,q25,q75,value_scale,raw_mean,raw_median,dataset_label,description
hybrid,Reconstructed translated PLSR with raw orthologue reference,Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.,mouse_nlrp3,NAS/MAS score,"Translated all genes
scored with reconstructed human PLSR",score,disease control,5,0.7552683847070559,0.7578975255695184,0.10566399373932742,0.6838198854840578,0.8388978841849968,min_max_normalized_within_panel,-3.3893472326082006,-3.3572851409731053,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
hybrid,Reconstructed translated PLSR with raw orthologue reference,Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.,mouse_nlrp3,NAS/MAS score,"Translated all genes
scored with reconstructed human PLSR",score,healthy control,10,0.15571332692829326,0.15873966277540022,0.07627484838223784,0.11164379533302231,0.2116525073668628,min_max_normalized_within_panel,-10.700857040714425,-10.663951198720994,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
hybrid,Reconstructed translated PLSR with raw orthologue reference,Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.,mouse_nlrp3,NAS/MAS score,"Translated orthologues
scored with reconstructed human PLSR",delta_from_healthy,Selonsertib,10,7.3654474982074785,7.311834897486504,3.4224250374655316,5.555122709664167,9.789585117818536,original_score_delta_from_healthy,7.3654474982074785,7.311834897486504,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
hybrid,Reconstructed translated PLSR with raw orthologue reference,Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.,mouse_nlrp3,NAS/MAS score,"Translated orthologues
scored with reconstructed human PLSR",delta_from_healthy,disease control,5,8.938499399832343,9.011495350289255,1.5718291530509434,7.831534138583894,10.185652662266925,original_score_delta_from_healthy,8.938499399832343,9.011495350289255,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
hybrid,Reconstructed translated PLSR with raw orthologue reference,Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.,mouse_nlrp3,NAS/MAS score,"Translated orthologues
scored with reconstructed human PLSR",delta_from_healthy,healthy control,10,0,0.06378674850191501,1.1457770017178701,-0.6721537273050835,0.8367226260210918,original_score_delta_from_healthy,0,0.06378674850191501,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
hybrid,Reconstructed translated PLSR with raw orthologue reference,Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.,mouse_nlrp3,NAS/MAS score,"Translated orthologues
scored with reconstructed human PLSR",score,Selonsertib,10,0.6507766949197118,0.6471877568035915,0.2291041938153663,0.5295898181633597,0.8130534691247584,min_max_normalized_within_panel,-16.622700140518155,-16.67631274123913,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
hybrid,Reconstructed translated PLSR with raw orthologue reference,Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.,mouse_nlrp3,NAS/MAS score,"Translated orthologues
scored with reconstructed human PLSR",score,disease control,5,0.7560800350385596,0.7609665345814691,0.10522148680629892,0.68197749634636,0.8395670477930812,min_max_normalized_within_panel,-15.049648238893292,-14.97665228843638,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
hybrid,Reconstructed translated PLSR with raw orthologue reference,Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.,mouse_nlrp3,NAS/MAS score,"Translated orthologues
scored with reconstructed human PLSR",score,healthy control,10,0.15771844157784407,0.16198845813968438,0.07670067668309126,0.11272308415483268,0.21373038065119743,min_max_normalized_within_panel,-23.988147638725636,-23.92436089022372,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
hybrid,Reconstructed translated PLSR with raw orthologue reference,Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.,mouse_nlrp3,Fibrosis stage,"Raw mouse orthologues
scored with raw human PLSR",delta_from_healthy,Selonsertib,10,0.36645457592803515,0.4099352061028634,0.21357460513551535,0.291763832327488,0.46053416515971524,original_score_delta_from_healthy,0.36645457592803515,0.4099352061028634,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
hybrid,Reconstructed translated PLSR with raw orthologue reference,Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.,mouse_nlrp3,Fibrosis stage,"Raw mouse orthologues
scored with raw human PLSR",delta_from_healthy,disease control,5,0.4903000494692655,0.4967146213795932,0.09243731162252795,0.4238874309173437,0.5784632012867477,original_score_delta_from_healthy,0.4903000494692655,0.4967146213795932,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
hybrid,Reconstructed translated PLSR with raw orthologue reference,Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.,mouse_nlrp3,Fibrosis stage,"Raw mouse orthologues
scored with raw human PLSR",delta_from_healthy,healthy control,10,6.661412263133824e-17,0.00786493485244244,0.05892600995767928,-0.02710884706041261,0.04048532108611591,original_score_delta_from_healthy,6.661412263133824e-17,0.00786493485244244,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
hybrid,Reconstructed translated PLSR with raw orthologue reference,Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.,mouse_nlrp3,Fibrosis stage,"Raw mouse orthologues
scored with raw human PLSR",score,Selonsertib,10,0.6151860988233668,0.66861342814811,0.26243227658147067,0.5234089801429072,0.7307874867611025,min_max_normalized_within_panel,1.8849409218365343,1.9284215520113626,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
hybrid,Reconstructed translated PLSR with raw orthologue reference,Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.,mouse_nlrp3,Fibrosis stage,"Raw mouse orthologues
scored with raw human PLSR",score,disease control,5,0.7673626628166051,0.775244642552233,0.11358342025157225,0.6857573864343365,0.8756941595663198,min_max_normalized_within_panel,2.0087863953777645,2.0152009672880924,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
hybrid,Reconstructed translated PLSR with raw orthologue reference,Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.,mouse_nlrp3,Fibrosis stage,"Raw mouse orthologues
scored with raw human PLSR",score,healthy control,10,0.16490078253554757,0.1745649125812605,0.07240601912031655,0.13159047185957115,0.2146475910290936,min_max_normalized_within_panel,1.5184863459084992,1.5263512807609416,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
hybrid,Reconstructed translated PLSR with raw orthologue reference,Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.,mouse_nlrp3,Fibrosis stage,"Translated all genes
scored with reconstructed human PLSR",delta_from_healthy,Selonsertib,10,4.053250038158558,3.9363921745039843,1.9416450924240571,3.0656657217423886,5.496019060994747,original_score_delta_from_healthy,4.053250038158558,3.9363921745039843,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
hybrid,Reconstructed translated PLSR with raw orthologue reference,Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.,mouse_nlrp3,Fibrosis stage,"Translated all genes
scored with reconstructed human PLSR",delta_from_healthy,disease control,5,4.958031202389322,5.126323617857274,0.9064566857714337,4.227192815507994,5.638501146073999,original_score_delta_from_healthy,4.958031202389322,5.126323617857274,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
hybrid,Reconstructed translated PLSR with raw orthologue reference,Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.,mouse_nlrp3,Fibrosis stage,"Translated all genes
scored with reconstructed human PLSR",delta_from_healthy,healthy control,10,-1.4210746294984756e-15,0.08518910820643377,0.6611534601264928,-0.34053802674650147,0.47012873123581134,original_score_delta_from_healthy,-1.4210746294984756e-15,0.08518910820643377,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
hybrid,Reconstructed translated PLSR with raw orthologue reference,Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.,mouse_nlrp3,Fibrosis stage,"Translated all genes
scored with reconstructed human PLSR",score,Selonsertib,10,0.6463091355035662,0.6324634960493953,0.23005142364342138,0.5292974432813733,0.8172523573040635,min_max_normalized_within_panel,-20.66547373360821,-20.782331597262782,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
hybrid,Reconstructed translated PLSR with raw orthologue reference,Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.,mouse_nlrp3,Fibrosis stage,"Translated all genes
scored with reconstructed human PLSR",score,disease control,5,0.753510083673336,0.7734498295712114,0.10739946854678438,0.6669183517387384,0.834134024630425,min_max_normalized_within_panel,-19.760692569377447,-19.592400153909495,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
hybrid,Reconstructed translated PLSR with raw orthologue reference,Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.,mouse_nlrp3,Fibrosis stage,"Translated all genes
scored with reconstructed human PLSR",score,healthy control,10,0.16606897972051363,0.17616241837120794,0.07833527112773453,0.12572110246764848,0.22177111825163365,min_max_normalized_within_panel,-24.71872377176677,-24.633534663560333,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
hybrid,Reconstructed translated PLSR with raw orthologue reference,Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.,mouse_nlrp3,Fibrosis stage,"Translated orthologues
scored with reconstructed human PLSR",delta_from_healthy,Selonsertib,10,5.476367438405656,5.311511646540556,2.6249841760343813,4.154174594091526,7.4229143267938795,original_score_delta_from_healthy,5.476367438405656,5.311511646540556,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
hybrid,Reconstructed translated PLSR with raw orthologue reference,Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.,mouse_nlrp3,Fibrosis stage,"Translated orthologues
scored with reconstructed human PLSR",delta_from_healthy,disease control,5,6.69297710990749,6.931371665872206,1.2286290448838322,5.676969217021437,7.6258577319963265,original_score_delta_from_healthy,6.69297710990749,6.931371665872206,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
hybrid,Reconstructed translated PLSR with raw orthologue reference,Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.,mouse_nlrp3,Fibrosis stage,"Translated orthologues
scored with reconstructed human PLSR",delta_from_healthy,healthy control,10,1.4210637874767507e-15,0.119695835738586,0.8934338644703773,-0.4582810261026591,0.6389576723685693,original_score_delta_from_healthy,1.4210637874767507e-15,0.119695835738586,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
hybrid,Reconstructed translated PLSR with raw orthologue reference,Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.,mouse_nlrp3,Fibrosis stage,"Translated orthologues
scored with reconstructed human PLSR",score,Selonsertib,10,0.6461577617031458,0.6317077834772443,0.23008572375831932,0.5302646068759514,0.8167769424712825,min_max_normalized_within_panel,-36.575143292104585,-36.73999908396969,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
hybrid,Reconstructed translated PLSR with raw orthologue reference,Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.,mouse_nlrp3,Fibrosis stage,"Translated orthologues
scored with reconstructed human PLSR",score,disease control,5,0.752796315700739,0.7736921307879179,0.10769207890984503,0.6637409554768111,0.8345653850433535,min_max_normalized_within_panel,-35.358533620602756,-35.12013906463804,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
hybrid,Reconstructed translated PLSR with raw orthologue reference,Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.,mouse_nlrp3,Fibrosis stage,"Translated orthologues
scored with reconstructed human PLSR",score,healthy control,10,0.16614192879415732,0.17663353603819598,0.07831147296568178,0.12597257366500292,0.2221479953602239,min_max_normalized_within_panel,-42.051510730510245,-41.93181489477166,GSE140742 Nlrp3A350V,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: Hybrid figure: translated expression is scored with PLSR trained on ensemble-mean reconstructed human expression; raw mouse orthologues are scored with the observed human orthologue PLSR.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_cdaa_lanifibranor,NAS/MAS score,"Raw mouse orthologues
scored with raw human PLSR",delta_from_healthy,Lanifibranor,10,3.1245781689948378,3.103686897771895,0.20369890666305543,3.019596441710266,3.195282775166869,original_score_delta_from_healthy,3.1245781689948378,3.103686897771895,GSE269493 CDAA-HFD,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_cdaa_lanifibranor,NAS/MAS score,"Raw mouse orthologues
scored with raw human PLSR",delta_from_healthy,disease control,10,3.842987146690624,3.8241438727909802,0.09753858292616391,3.7597730638054863,3.8938747943537177,original_score_delta_from_healthy,3.842987146690624,3.8241438727909802,GSE269493 CDAA-HFD,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_cdaa_lanifibranor,NAS/MAS score,"Raw mouse orthologues
scored with raw human PLSR",delta_from_healthy,healthy control,8,1.6653345369377348e-16,0.02733417404030436,0.13612804408378565,-0.10026743196247645,0.09270387551243142,original_score_delta_from_healthy,1.6653345369377348e-16,0.02733417404030436,GSE269493 CDAA-HFD,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_cdaa_lanifibranor,NAS/MAS score,"Raw mouse orthologues
scored with raw human PLSR",score,Lanifibranor,10,0.7902529734792945,0.785275231503386,0.04853513160222879,0.7652390839447067,0.8070996881802218,min_max_normalized_within_panel,5.181100034680556,5.160208763457614,GSE269493 CDAA-HFD,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_cdaa_lanifibranor,NAS/MAS score,"Raw mouse orthologues
scored with raw human PLSR",score,disease control,10,0.9614275509372088,0.9569377832034583,0.02324041908799738,0.941600215925197,0.9735524990614594,min_max_normalized_within_panel,5.899509012376343,5.880665738476699,GSE269493 CDAA-HFD,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_cdaa_lanifibranor,NAS/MAS score,"Raw mouse orthologues
scored with raw human PLSR",score,healthy control,8,0.04576290665499178,0.052275792541408794,0.03243509080433784,0.02187228747868889,0.06785136491792726,min_max_normalized_within_panel,2.0565218656857187,2.0838560397260233,GSE269493 CDAA-HFD,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_cdaa_lanifibranor,NAS/MAS score,"Translated all genes
scored with raw human PLSR",delta_from_healthy,Lanifibranor,10,0.04430858481319122,0.04808439844517709,0.011656584063597495,0.03660657551103674,0.05154697893268945,original_score_delta_from_healthy,0.04430858481319122,0.04808439844517709,GSE269493 CDAA-HFD,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_cdaa_lanifibranor,NAS/MAS score,"Translated all genes
scored with raw human PLSR",delta_from_healthy,disease control,10,0.07633703550069253,0.07521988422392223,0.0089411677694748,0.06937599667837557,0.07954057429395833,original_score_delta_from_healthy,0.07633703550069253,0.07521988422392223,GSE269493 CDAA-HFD,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_cdaa_lanifibranor,NAS/MAS score,"Translated all genes
scored with raw human PLSR",delta_from_healthy,healthy control,8,3.3306690738754696e-16,-0.0024849789868253147,0.006540072772674756,-0.003539403878374703,0.0033063895652534203,original_score_delta_from_healthy,3.3306690738754696e-16,-0.0024849789868253147,GSE269493 CDAA-HFD,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_cdaa_lanifibranor,NAS/MAS score,"Translated all genes
scored with raw human PLSR",score,Lanifibranor,10,0.5168863375559921,0.5539411862813014,0.11439467124951386,0.44130083006309273,0.587922046744612,min_max_normalized_within_panel,7.263994938876699,7.267770752508685,GSE269493 CDAA-HFD,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_cdaa_lanifibranor,NAS/MAS score,"Translated all genes
scored with raw human PLSR",score,disease control,10,0.8312051866320238,0.8202417558065893,0.08774628501758104,0.7628913698835267,0.8626438795708199,min_max_normalized_within_panel,7.296023389564201,7.294906238287431,GSE269493 CDAA-HFD,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_cdaa_lanifibranor,NAS/MAS score,"Translated all genes
scored with raw human PLSR",score,healthy control,8,0.08205345979507234,0.057666525105722344,0.06418256589547804,0.0473186746404403,0.11450150334508113,min_max_normalized_within_panel,7.219686354063509,7.217201375076684,GSE269493 CDAA-HFD,"Group-level summary for plotted boxplot values. Score type: score; value scale: min_max_normalized_within_panel; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference."
raw_human_plsr,Raw human PLSR,All panels are scored using PLSR models trained on observed human Govaere expression.,mouse_cdaa_lanifibranor,NAS/MAS score,"Translated orthologues
scored with raw human PLSR",delta_from_healthy,Lanifibranor,10,0.03413243564302633,0.04152112179819056,0.025835617803444757,0.025970034839996492,0.05129309700018392,original_score_delta_from_healthy,0.03413243564302633,0.04152112179819056,GSE269493 CDAA-HFD,"Group-level summary for plotted boxplot values. Score type: delta_from_healthy; value scale: original_score_delta_from_healthy; figure category: All panels are scored using PLSR models trained on observed human Govaere expression.; statistical comparisons are drug versus disease control, with healthy control as visual reference and delta baseline."
